id,slot_id,customer_id,booking_time,original_price,discount_percentage,discount_amount,final_price,duration_minutes,status,created_at
6966,19568,88,2026-06-25 00:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-06-25 00:00:00+05:30
6967,19570,93,2026-06-24 02:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-06-24 02:00:00+05:30
6968,19572,118,2026-06-25 14:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-06-25 14:00:00+05:30
6969,19573,91,2026-06-22 10:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-06-22 10:00:00+05:30
6970,19580,119,2026-06-23 09:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-06-23 09:00:00+05:30
6971,19582,62,2026-06-25 07:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-25 07:00:00+05:30
6972,19583,115,2026-06-24 13:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-24 13:00:00+05:30
6973,19584,117,2026-06-25 14:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-25 14:00:00+05:30
6974,19585,95,2026-06-24 18:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-24 18:00:00+05:30
6975,19587,69,2026-06-25 07:00:00+05:30,700.0,10.0,70.0,630.0,60,COMPLETED,2026-06-25 07:00:00+05:30
6976,19591,119,2026-06-24 16:00:00+05:30,700.0,5.0,35.0,665.0,120,COMPLETED,2026-06-24 16:00:00+05:30
6977,19598,108,2026-06-23 06:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-23 06:00:00+05:30
6978,19609,142,2026-06-25 13:00:00+05:30,800.0,0.0,0.0,800.0,60,COMPLETED,2026-06-25 13:00:00+05:30
6979,19610,139,2026-06-24 21:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-24 21:00:00+05:30
6980,19611,156,2026-06-24 10:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-24 10:00:00+05:30
6981,19612,132,2026-06-23 23:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-23 23:00:00+05:30
6982,19613,170,2026-06-24 11:00:00+05:30,1200.0,0.0,0.0,1200.0,120,COMPLETED,2026-06-24 11:00:00+05:30
6983,19615,153,2026-06-25 02:00:00+05:30,1000.0,0.0,0.0,1000.0,180,COMPLETED,2026-06-25 02:00:00+05:30
6984,19625,171,2026-06-23 01:00:00+05:30,1500.0,10.0,150.0,1350.0,120,COMPLETED,2026-06-23 01:00:00+05:30
6985,19626,136,2026-06-23 00:00:00+05:30,1500.0,0.0,0.0,1500.0,60,COMPLETED,2026-06-23 00:00:00+05:30
6986,19633,144,2026-06-25 02:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-06-25 02:00:00+05:30
6987,19640,124,2026-06-25 03:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-25 03:00:00+05:30
6988,19641,158,2026-06-24 08:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-24 08:00:00+05:30
6989,19642,155,2026-06-23 05:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-23 05:00:00+05:30
6990,19653,125,2026-06-24 03:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-06-24 03:00:00+05:30
6991,19655,128,2026-06-24 22:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-24 22:00:00+05:30
6992,19656,175,2026-06-24 02:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-06-24 02:00:00+05:30
6993,19665,50,2026-06-25 19:00:00+05:30,800.0,0.0,0.0,800.0,120,COMPLETED,2026-06-25 19:00:00+05:30
6994,19666,18,2026-06-24 01:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-24 01:00:00+05:30
6995,19668,58,2026-06-24 15:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-24 15:00:00+05:30
6996,19669,33,2026-06-24 00:00:00+05:30,1200.0,0.0,0.0,1200.0,120,COMPLETED,2026-06-24 00:00:00+05:30
6997,19671,33,2026-06-25 11:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-06-25 11:00:00+05:30
6998,19672,13,2026-06-25 02:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-06-25 02:00:00+05:30
6999,19679,46,2026-06-24 07:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-06-24 07:00:00+05:30
7000,19680,5,2026-06-24 06:00:00+05:30,1500.0,0.0,0.0,1500.0,60,COMPLETED,2026-06-24 06:00:00+05:30
7001,19681,54,2026-06-25 17:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-06-25 17:00:00+05:30
7002,19682,34,2026-06-24 08:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-06-24 08:00:00+05:30
7003,19686,37,2026-06-24 23:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-06-24 23:00:00+05:30
7004,19689,53,2026-06-23 13:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-06-23 13:00:00+05:30
7005,19694,20,2026-06-23 19:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-23 19:00:00+05:30
7006,19695,19,2026-06-25 20:00:00+05:30,600.0,5.0,30.0,570.0,60,COMPLETED,2026-06-25 20:00:00+05:30
7007,19696,33,2026-06-25 03:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-25 03:00:00+05:30
7008,19702,53,2026-06-25 10:00:00+05:30,700.0,0.0,0.0,700.0,60,COMPLETED,2026-06-25 10:00:00+05:30
7009,19705,52,2026-06-26 02:00:00+05:30,700.0,0.0,0.0,700.0,60,CANCELLED,2026-06-26 02:00:00+05:30
7010,19710,2,2026-06-26 06:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-26 06:00:00+05:30
7011,19712,6,2026-06-25 13:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-25 13:00:00+05:30
7012,19716,88,2026-06-23 18:00:00+05:30,800.0,10.0,80.0,720.0,60,COMPLETED,2026-06-23 18:00:00+05:30
7013,19717,89,2026-06-24 13:00:00+05:30,800.0,0.0,0.0,800.0,60,COMPLETED,2026-06-24 13:00:00+05:30
7014,19722,70,2026-06-25 22:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-25 22:00:00+05:30
7015,19724,63,2026-06-24 14:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-24 14:00:00+05:30
7016,19726,120,2026-06-26 15:00:00+05:30,1200.0,0.0,0.0,1200.0,60,CANCELLED,2026-06-26 15:00:00+05:30
7017,19733,107,2026-06-25 12:00:00+05:30,1000.0,0.0,0.0,1000.0,180,COMPLETED,2026-06-25 12:00:00+05:30
7018,19734,90,2026-06-23 16:00:00+05:30,1000.0,5.0,50.0,950.0,120,COMPLETED,2026-06-23 16:00:00+05:30
7019,19736,105,2026-06-24 05:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-06-24 05:00:00+05:30
7020,19738,66,2026-06-26 08:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-06-26 08:00:00+05:30
7021,19739,84,2026-06-26 03:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-06-26 03:00:00+05:30
7022,19743,90,2026-06-25 12:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-06-25 12:00:00+05:30
7023,19749,79,2026-06-26 12:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-06-26 12:00:00+05:30
7024,19750,112,2026-06-24 12:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-24 12:00:00+05:30
7025,19751,117,2026-06-26 08:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-26 08:00:00+05:30
7026,19752,64,2026-06-24 07:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-24 07:00:00+05:30
7027,19765,69,2026-06-26 12:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-06-26 12:00:00+05:30
7028,19767,75,2026-06-24 05:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-24 05:00:00+05:30
7029,19768,88,2026-06-26 05:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-26 05:00:00+05:30
7030,19769,153,2026-06-23 14:00:00+05:30,800.0,0.0,0.0,800.0,60,COMPLETED,2026-06-23 14:00:00+05:30
7031,19779,178,2026-06-24 00:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-24 00:00:00+05:30
7032,19780,152,2026-06-24 05:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-24 05:00:00+05:30
7033,19781,130,2026-06-25 16:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-25 16:00:00+05:30
7034,19782,160,2026-06-25 19:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-25 19:00:00+05:30
7035,19786,139,2026-06-24 14:00:00+05:30,1000.0,0.0,0.0,1000.0,180,COMPLETED,2026-06-24 14:00:00+05:30
7036,19787,133,2026-06-26 07:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-26 07:00:00+05:30
7037,19792,128,2026-06-24 05:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-06-24 05:00:00+05:30
7038,19793,173,2026-06-25 16:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-06-25 16:00:00+05:30
7039,19794,165,2026-06-25 05:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-06-25 05:00:00+05:30
7040,19795,142,2026-06-24 09:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-06-24 09:00:00+05:30
7041,19806,141,2026-06-24 12:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-24 12:00:00+05:30
7042,19807,159,2026-06-26 00:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-26 00:00:00+05:30
7043,19808,143,2026-06-26 13:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-26 13:00:00+05:30
7044,19810,179,2026-06-24 09:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-24 09:00:00+05:30
7045,19813,125,2026-06-23 19:00:00+05:30,700.0,0.0,0.0,700.0,60,COMPLETED,2026-06-23 19:00:00+05:30
7046,19817,159,2026-06-25 07:00:00+05:30,700.0,0.0,0.0,700.0,60,COMPLETED,2026-06-25 07:00:00+05:30
7047,19820,140,2026-06-25 00:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-06-25 00:00:00+05:30
7048,19821,171,2026-06-26 11:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-26 11:00:00+05:30
7049,19823,147,2026-06-24 19:00:00+05:30,1000.0,0.0,0.0,1000.0,60,CANCELLED,2026-06-24 19:00:00+05:30
7050,19824,125,2026-06-26 09:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-26 09:00:00+05:30
7051,19830,48,2026-06-25 05:00:00+05:30,800.0,0.0,0.0,800.0,60,COMPLETED,2026-06-25 05:00:00+05:30
7052,19833,47,2026-06-27 08:00:00+05:30,800.0,0.0,0.0,800.0,60,COMPLETED,2026-06-27 08:00:00+05:30
7053,19834,27,2026-06-27 01:00:00+05:30,1200.0,0.0,0.0,1200.0,120,COMPLETED,2026-06-27 01:00:00+05:30
7054,19835,34,2026-06-27 18:00:00+05:30,1200.0,0.0,0.0,1200.0,120,COMPLETED,2026-06-27 18:00:00+05:30
7055,19836,3,2026-06-24 21:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-24 21:00:00+05:30
7056,19837,27,2026-06-25 06:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-25 06:00:00+05:30
7057,19838,47,2026-06-25 00:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-25 00:00:00+05:30
7058,19841,13,2026-06-24 22:00:00+05:30,1000.0,0.0,0.0,1000.0,180,COMPLETED,2026-06-24 22:00:00+05:30
7059,19843,53,2026-06-26 11:00:00+05:30,1000.0,0.0,0.0,1000.0,180,COMPLETED,2026-06-26 11:00:00+05:30
7060,19844,54,2026-06-26 16:00:00+05:30,1000.0,0.0,0.0,1000.0,180,COMPLETED,2026-06-26 16:00:00+05:30
7061,19845,2,2026-06-25 00:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-06-25 00:00:00+05:30
7062,19847,33,2026-06-27 06:00:00+05:30,1000.0,0.0,0.0,1000.0,180,COMPLETED,2026-06-27 06:00:00+05:30
7063,19848,47,2026-06-26 19:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-06-26 19:00:00+05:30
7064,19849,39,2026-06-25 11:00:00+05:30,1500.0,0.0,0.0,1500.0,180,CANCELLED,2026-06-25 11:00:00+05:30
7065,19851,56,2026-06-26 15:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-06-26 15:00:00+05:30
7066,19852,5,2026-06-26 05:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-06-26 05:00:00+05:30
7067,19857,42,2026-06-25 07:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-06-25 07:00:00+05:30
7068,19858,34,2026-06-26 20:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-06-26 20:00:00+05:30
7069,19859,28,2026-06-26 07:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-06-26 07:00:00+05:30
7070,19860,59,2026-06-27 08:00:00+05:30,400.0,5.0,20.0,380.0,60,COMPLETED,2026-06-27 08:00:00+05:30
7071,19862,41,2026-06-25 12:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-25 12:00:00+05:30
7072,19863,23,2026-06-25 10:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-25 10:00:00+05:30
7073,19864,52,2026-06-25 23:00:00+05:30,600.0,0.0,0.0,600.0,60,CANCELLED,2026-06-25 23:00:00+05:30
7074,19865,46,2026-06-25 09:00:00+05:30,600.0,0.0,0.0,600.0,60,CANCELLED,2026-06-25 09:00:00+05:30
7075,19866,8,2026-06-27 13:00:00+05:30,600.0,10.0,60.0,540.0,60,COMPLETED,2026-06-27 13:00:00+05:30
7076,19870,7,2026-06-26 14:00:00+05:30,700.0,15.0,105.0,595.0,60,COMPLETED,2026-06-26 14:00:00+05:30
7077,19873,22,2026-06-26 14:00:00+05:30,700.0,0.0,0.0,700.0,60,COMPLETED,2026-06-26 14:00:00+05:30
7078,19874,37,2026-06-27 03:00:00+05:30,700.0,0.0,0.0,700.0,60,COMPLETED,2026-06-27 03:00:00+05:30
7079,19876,16,2026-06-26 06:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-26 06:00:00+05:30
7080,19877,24,2026-06-27 03:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-27 03:00:00+05:30
7081,19878,51,2026-06-24 20:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-24 20:00:00+05:30
7082,19880,19,2026-06-27 01:00:00+05:30,1000.0,0.0,0.0,1000.0,120,CANCELLED,2026-06-27 01:00:00+05:30
7083,19886,108,2026-06-25 22:00:00+05:30,800.0,0.0,0.0,800.0,60,COMPLETED,2026-06-25 22:00:00+05:30
7084,19887,91,2026-06-27 06:00:00+05:30,800.0,0.0,0.0,800.0,120,COMPLETED,2026-06-27 06:00:00+05:30
7085,19889,73,2026-06-26 06:00:00+05:30,800.0,0.0,0.0,800.0,120,COMPLETED,2026-06-26 06:00:00+05:30
7086,19890,114,2026-06-25 23:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-25 23:00:00+05:30
7087,19891,93,2026-06-27 08:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-27 08:00:00+05:30
7088,19892,91,2026-06-25 12:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-25 12:00:00+05:30
7089,19893,119,2026-06-25 19:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-25 19:00:00+05:30
7090,19894,67,2026-06-27 19:00:00+05:30,1200.0,0.0,0.0,1200.0,120,CANCELLED,2026-06-27 19:00:00+05:30
7091,19895,91,2026-06-24 13:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-06-24 13:00:00+05:30
7092,19899,95,2026-06-24 13:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-24 13:00:00+05:30
7093,19902,99,2026-06-25 04:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-06-25 04:00:00+05:30
7094,19904,108,2026-06-26 02:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-06-26 02:00:00+05:30
7095,19905,76,2026-06-25 15:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-06-25 15:00:00+05:30
7096,19906,86,2026-06-25 01:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-06-25 01:00:00+05:30
7097,19907,67,2026-06-26 09:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-06-26 09:00:00+05:30
7098,19908,119,2026-06-26 02:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-06-26 02:00:00+05:30
7099,19911,100,2026-06-26 10:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-06-26 10:00:00+05:30
7100,19916,62,2026-06-25 00:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-06-25 00:00:00+05:30
7101,19919,91,2026-06-26 21:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-26 21:00:00+05:30
7102,19921,64,2026-06-26 04:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-26 04:00:00+05:30
7103,19922,96,2026-06-25 16:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-25 16:00:00+05:30
7104,19927,86,2026-06-24 12:00:00+05:30,700.0,0.0,0.0,700.0,120,COMPLETED,2026-06-24 12:00:00+05:30
7105,19929,118,2026-06-24 22:00:00+05:30,700.0,0.0,0.0,700.0,60,COMPLETED,2026-06-24 22:00:00+05:30
7106,19932,90,2026-06-27 03:00:00+05:30,1000.0,0.0,0.0,1000.0,60,CANCELLED,2026-06-27 03:00:00+05:30
7107,19933,98,2026-06-27 05:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-06-27 05:00:00+05:30
7108,19934,92,2026-06-25 11:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-06-25 11:00:00+05:30
7109,19935,109,2026-06-26 20:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-26 20:00:00+05:30
7110,19936,109,2026-06-25 02:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-25 02:00:00+05:30
7111,19938,122,2026-06-26 07:00:00+05:30,800.0,0.0,0.0,800.0,120,CANCELLED,2026-06-26 07:00:00+05:30
7112,19945,145,2026-06-27 13:00:00+05:30,800.0,5.0,40.0,760.0,60,COMPLETED,2026-06-27 13:00:00+05:30
7113,19946,121,2026-06-25 10:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-25 10:00:00+05:30
7114,19947,155,2026-06-27 05:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-27 05:00:00+05:30
7115,19948,179,2026-06-25 06:00:00+05:30,1200.0,0.0,0.0,1200.0,120,COMPLETED,2026-06-25 06:00:00+05:30
7116,19949,163,2026-06-25 05:00:00+05:30,1200.0,0.0,0.0,1200.0,120,COMPLETED,2026-06-25 05:00:00+05:30
7117,19954,149,2026-06-25 05:00:00+05:30,1000.0,0.0,0.0,1000.0,180,COMPLETED,2026-06-25 05:00:00+05:30
7118,19956,153,2026-06-26 19:00:00+05:30,1000.0,0.0,0.0,1000.0,180,COMPLETED,2026-06-26 19:00:00+05:30
7119,19958,134,2026-06-24 16:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-06-24 16:00:00+05:30
7120,19960,153,2026-06-27 10:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-06-27 10:00:00+05:30
7121,19962,165,2026-06-25 21:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-06-25 21:00:00+05:30
7122,19964,126,2026-06-25 10:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-06-25 10:00:00+05:30
7123,19968,125,2026-06-25 15:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-06-25 15:00:00+05:30
7124,19972,155,2026-06-24 17:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-06-24 17:00:00+05:30
7125,19974,163,2026-06-24 23:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-24 23:00:00+05:30
7126,19975,142,2026-06-27 11:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-27 11:00:00+05:30
7127,19976,153,2026-06-26 12:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-26 12:00:00+05:30
7128,19977,141,2026-06-25 14:00:00+05:30,600.0,0.0,0.0,600.0,60,CANCELLED,2026-06-25 14:00:00+05:30
7129,19979,131,2026-06-25 06:00:00+05:30,700.0,0.0,0.0,700.0,120,COMPLETED,2026-06-25 06:00:00+05:30
7130,19982,127,2026-06-24 16:00:00+05:30,700.0,0.0,0.0,700.0,120,COMPLETED,2026-06-24 16:00:00+05:30
7131,19984,129,2026-06-26 09:00:00+05:30,700.0,0.0,0.0,700.0,60,COMPLETED,2026-06-26 09:00:00+05:30
7132,19988,127,2026-06-25 19:00:00+05:30,1000.0,5.0,50.0,950.0,120,COMPLETED,2026-06-25 19:00:00+05:30
7133,19989,133,2026-06-24 21:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-24 21:00:00+05:30
7134,19990,129,2026-06-27 18:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-27 18:00:00+05:30
7135,19991,146,2026-06-25 23:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-06-25 23:00:00+05:30
7136,19992,175,2026-06-27 11:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-27 11:00:00+05:30
7137,19993,42,2026-06-27 08:00:00+05:30,800.0,0.0,0.0,800.0,60,COMPLETED,2026-06-27 08:00:00+05:30
7138,19996,5,2026-06-26 02:00:00+05:30,800.0,0.0,0.0,800.0,60,COMPLETED,2026-06-26 02:00:00+05:30
7139,19998,20,2026-06-27 20:00:00+05:30,800.0,0.0,0.0,800.0,120,COMPLETED,2026-06-27 20:00:00+05:30
7140,20002,6,2026-06-28 11:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-28 11:00:00+05:30
7141,20004,33,2026-06-28 17:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-28 17:00:00+05:30
7142,20005,32,2026-06-26 22:00:00+05:30,1200.0,0.0,0.0,1200.0,120,COMPLETED,2026-06-26 22:00:00+05:30
7143,20006,2,2026-06-27 09:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-27 09:00:00+05:30
7144,20007,53,2026-06-25 20:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-06-25 20:00:00+05:30
7145,20009,32,2026-06-26 16:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-06-26 16:00:00+05:30
7146,20010,55,2026-06-25 23:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-25 23:00:00+05:30
7147,20013,17,2026-06-25 23:00:00+05:30,1000.0,0.0,0.0,1000.0,180,COMPLETED,2026-06-25 23:00:00+05:30
7148,20016,38,2026-06-25 18:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-06-25 18:00:00+05:30
7149,20017,13,2026-06-28 13:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-06-28 13:00:00+05:30
7150,20018,58,2026-06-27 02:00:00+05:30,1500.0,0.0,0.0,1500.0,180,COMPLETED,2026-06-27 02:00:00+05:30
7151,20019,47,2026-06-28 14:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-06-28 14:00:00+05:30
7152,20020,3,2026-06-26 01:00:00+05:30,1500.0,0.0,0.0,1500.0,120,COMPLETED,2026-06-26 01:00:00+05:30
7153,20027,21,2026-06-28 02:00:00+05:30,400.0,0.0,0.0,400.0,60,COMPLETED,2026-06-28 02:00:00+05:30
7154,20030,4,2026-06-27 02:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-27 02:00:00+05:30
7155,20031,33,2026-06-28 04:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-28 04:00:00+05:30
7156,20032,5,2026-06-26 16:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-26 16:00:00+05:30
7157,20033,29,2026-06-27 11:00:00+05:30,600.0,0.0,0.0,600.0,60,COMPLETED,2026-06-27 11:00:00+05:30
7158,20034,32,2026-06-28 21:00:00+05:30,600.0,10.0,60.0,540.0,60,COMPLETED,2026-06-28 21:00:00+05:30
7159,20036,11,2026-06-28 01:00:00+05:30,700.0,0.0,0.0,700.0,60,COMPLETED,2026-06-28 01:00:00+05:30
7160,20039,25,2026-06-28 10:00:00+05:30,700.0,0.0,0.0,700.0,60,COMPLETED,2026-06-28 10:00:00+05:30
7161,20040,49,2026-06-28 12:00:00+05:30,700.0,0.0,0.0,700.0,60,COMPLETED,2026-06-28 12:00:00+05:30
7162,20042,24,2026-06-28 01:00:00+05:30,700.0,0.0,0.0,700.0,60,COMPLETED,2026-06-28 01:00:00+05:30
7163,20043,19,2026-06-26 18:00:00+05:30,700.0,0.0,0.0,700.0,120,CANCELLED,2026-06-26 18:00:00+05:30
7164,20044,16,2026-06-25 21:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-25 21:00:00+05:30
7165,20045,16,2026-06-27 12:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-27 12:00:00+05:30
7166,20046,33,2026-06-26 05:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-26 05:00:00+05:30
7167,20047,18,2026-06-27 16:00:00+05:30,1000.0,0.0,0.0,1000.0,60,COMPLETED,2026-06-27 16:00:00+05:30
7168,20048,49,2026-06-27 18:00:00+05:30,1000.0,0.0,0.0,1000.0,120,COMPLETED,2026-06-27 18:00:00+05:30
7169,20058,71,2026-06-27 10:00:00+05:30,1200.0,0.0,0.0,1200.0,60,COMPLETED,2026-06-27 10:00:00+05:30
